client,block,t,tprime,eta_min,eta_max,eta_min_norm,eta_max_norm,sigma,eps,width_t,width_tprime
0,0,1,4,44.40482711791992,129.16287231445312,0.6938254237174988,2.01816987991333,102.512939453125,0.1598758101463318,nan,nan
0,1,1,4,72.21817779541016,204.52487182617188,1.1284090280532837,3.1957011222839355,156.28433227539062,0.10644043982028961,11.324135780334473,11.326943397521973
0,2,1,4,46.04693603515625,105.3068618774414,1.017503147603818,2.326974879344186,89.78870391845703,21.464061737060547,15.988319396972656,15.989222526550293
0,3,1,4,31.092731475830078,69.72651672363281,0.9716478586196899,2.1789536476135254,61.21968078613281,31.231653213500977,22.61753273010254,22.61595344543457
0,4,1,4,24.748882293701172,45.31418991088867,1.093756406041486,2.0026231856227756,46.94105911254883,31.274381637573242,31.97702980041504,31.970857620239258
0,0,1,4,44.08261489868164,129.11407470703125,0.6887908577919006,2.0174074172973633,102.63177490234375,0.1726074069738388,nan,nan
0,1,1,4,71.81204223632812,204.2064208984375,1.122063159942627,3.190725326538086,158.45156860351562,0.10764200985431671,11.324182510375977,11.326963424682617
0,2,1,4,46.184268951416016,104.49446105957031,1.0205378049902996,2.3090231878642435,88.90799713134766,13.312742233276367,15.988340377807617,15.989230155944824
0,3,1,4,31.084230422973633,68.71268463134766,0.971382200717926,2.1472713947296143,59.810035705566406,30.967233657836914,22.617515563964844,22.615930557250977
0,4,1,4,24.813154220581055,45.53620529174805,1.096596850750029,2.012434971956112,48.17517852783203,29.37590980529785,31.976947784423828,31.970794677734375
0,0,1,4,44.13747024536133,128.90869140625,0.6896479725837708,2.0141983032226562,102.38101196289062,0.1488131582736969,nan,nan
0,1,1,4,72.2263412475586,204.81520080566406,1.128536581993103,3.200237512588501,156.86546325683594,0.10677994042634964,11.324187278747559,11.326977729797363
0,2,1,4,46.25163650512695,105.87490844726562,1.0220264316797043,2.3395270537677,90.4949951171875,12.795502662658691,15.988327980041504,15.989233016967773
0,3,1,4,31.11721420288086,69.56071472167969,0.9724129438400269,2.1737723350524902,60.86175537109375,31.135379791259766,22.617481231689453,22.615909576416016
0,4,1,4,24.356916427612305,46.0218505859375,1.0764337984224173,2.033897664504406,47.28836441040039,29.847030639648438,31.976865768432617,31.970731735229492
0,0,1,4,43.953758239746094,129.2627716064453,0.6867774724960327,2.019730806350708,102.78187561035156,0.15116417407989502,nan,nan
0,1,1,4,71.7855224609375,205.15194702148438,1.1216487884521484,3.2054991722106934,156.68360900878906,0.11669334024190903,11.324206352233887,11.32697868347168
0,2,1,4,46.2292594909668,105.06397247314453,1.0215319648529744,2.3216077310674144,89.7148208618164,16.53851318359375,15.988329887390137,15.98922348022461
0,3,1,4,30.83002471923828,69.1489028930664,0.9634382724761963,2.160903215408325,60.449378967285156,31.646825790405273,22.617456436157227,22.615875244140625
0,4,1,4,24.270536422729492,45.636558532714844,1.0726163054716946,2.0168700005312163,47.56340789794922,32.77615737915039,31.97678565979004,31.970670700073242
0,0,1,4,44.05353546142578,130.17135620117188,0.6883364915847778,2.0339274406433105,103.0576171875,0.17890018224716187,nan,nan
0,1,1,4,71.9659652709961,206.32180786132812,1.124468207359314,3.223778247833252,157.4581298828125,0.12356709688901901,11.324237823486328,11.327007293701172
0,2,1,4,46.30306625366211,105.93643951416016,1.023162879302952,2.3408867111006613,90.58245086669922,13.223832130432129,15.988340377807617,15.989238739013672
0,3,1,4,31.00224494934082,69.40338897705078,0.9688201546669006,2.168855905532837,60.611541748046875,31.784866333007812,22.617433547973633,22.615859985351562
0,4,1,4,24.686233520507812,45.8016242980957,1.0909876952691082,2.024164945658876,47.93836975097656,32.130435943603516,31.976709365844727,31.970613479614258
0,0,1,4,43.978755950927734,129.6370086669922,0.6871680617332458,2.025578260421753,103.32649993896484,0.15223842859268188,nan,nan
0,1,1,4,72.38724517822266,205.4041748046875,1.131050705909729,3.209440231323242,157.04995727539062,0.11232280731201172,11.324249267578125,11.327024459838867
0,2,1,4,46.21479797363281,105.51726531982422,1.0212124074475648,2.3316241824971193,89.96521759033203,11.437278747558594,15.988335609436035,15.98924446105957
0,3,1,4,30.97874641418457,69.75835418701172,0.9680858254432678,2.179948568344116,61.13859176635742,30.898242950439453,22.61740493774414,22.61583709716797
0,4,1,4,24.18843650817871,45.163475036621094,1.0689879675770888,1.995962466271508,47.10631561279297,30.487607955932617,31.976633071899414,31.970556259155273
0,0,1,4,44.059268951416016,129.9176025390625,0.6884260773658752,2.0299625396728516,103.08493041992188,0.13825802505016327,nan,nan
0,1,1,4,72.12667846679688,206.11680603027344,1.1269793510437012,3.2205750942230225,156.88893127441406,0.1221509501338005,11.324271202087402,11.327040672302246
0,2,1,4,46.228519439697266,106.28118133544922,1.0215156118757522,2.3485045010879144,90.76748657226562,13.887106895446777,15.988340377807617,15.989249229431152
0,3,1,4,31.1752872467041,70.69102478027344,0.9742277264595032,2.209094524383545,61.986663818359375,30.6369571685791,22.617382049560547,22.615816116333008
0,4,1,4,24.3963565826416,45.72087478637695,1.0781768234894338,2.0205962877017614,47.57927322387695,33.570884704589844,31.9765567779541,31.970497131347656
0,0,1,4,44.316436767578125,129.8338623046875,0.6924443244934082,2.028654098510742,103.02064514160156,0.2134006768465042,nan,nan
0,1,1,4,72.34687805175781,205.23129272460938,1.1304199695587158,3.2067389488220215,157.2560272216797,0.11163599789142609,11.324289321899414,11.327046394348145
0,2,1,4,46.2613639831543,105.74413299560547,1.0222413806071098,2.336637297246399,90.38101196289062,15.034032821655273,15.98834228515625,15.989243507385254
0,3,1,4,31.262239456176758,69.44795989990234,0.9769449830055237,2.1702487468719482,60.95923614501953,30.43348503112793,22.617355346679688,22.615785598754883
0,4,1,4,24.672231674194336,45.66193389892578,1.0903688952392712,2.017991443876394,47.69993209838867,30.18460464477539,31.976484298706055,31.970441818237305
0,0,1,4,43.83201599121094,129.09359741210938,0.6848752498626709,2.017087459564209,102.59367370605469,0.21547003090381622,nan,nan
0,1,1,4,71.81988525390625,204.1392822265625,1.1221857070922852,3.189676284790039,156.50460815429688,0.12171941995620728,11.32431411743164,11.327059745788574
0,2,1,4,46.369171142578125,105.1769027709961,1.0246236047786426,2.3241031616740475,90.22632598876953,12.392071723937988,15.988348960876465,15.989246368408203
0,3,1,4,31.474563598632812,69.40487670898438,0.9835801124572754,2.1689023971557617,61.118953704833984,32.36193084716797,22.617332458496094,22.615764617919922
0,4,1,4,24.784074783325195,45.547698974609375,1.095311709045235,2.0129429257743654,47.921241760253906,31.486087799072266,31.976411819458008,31.970388412475586
0,0,1,4,44.11887741088867,129.07199096679688,0.6893574595451355,2.016749858856201,102.53931427001953,0.17748677730560303,nan,nan
0,1,1,4,72.26361846923828,204.33810424804688,1.1291190385818481,3.1927828788757324,156.3902130126953,0.10561070591211319,11.32433032989502,11.327079772949219
0,2,1,4,46.405601501464844,105.11978149414062,1.0254286095852005,2.322840947854843,90.18521881103516,13.455864906311035,15.988349914550781,15.989253997802734
0,3,1,4,31.26805305480957,68.68017578125,0.9771266579627991,2.1462554931640625,60.42159652709961,31.191024780273438,22.617305755615234,22.61574363708496
0,4,1,4,24.80440902709961,46.021724700927734,1.096210364149184,2.033892101120402,48.25286865234375,31.073688507080078,31.976343154907227,31.970335006713867
0,0,2,3,42.46990203857422,138.39315795898438,0.6635922193527222,2.162393093109131,114.95182037353516,0.10970830917358398,nan,nan
0,1,2,3,72.81705474853516,217.79714965820312,1.1377664804458618,3.403080463409424,177.7734375,0.0863243043422699,11.324606895446777,11.325752258300781
0,2,2,3,44.94594192504883,115.0188980102539,0.9931743850630866,2.5415825858642007,92.22682189941406,9.827768325805664,15.9885892868042,15.98895263671875
0,3,2,3,32.63109588623047,82.19039916992188,1.0197217464447021,2.5684499740600586,68.86490631103516,37.1153678894043,22.617412567138672,22.616992950439453
0,4,2,3,25.10513687133789,48.80712127685547,1.1095007827712153,2.1569904015661705,48.911705017089844,33.036922454833984,31.976295471191406,31.974008560180664
0,0,2,3,42.653404235839844,139.32571411132812,0.6664594411849976,2.176964282989502,115.6222152709961,0.1779063194990158,nan,nan
0,1,2,3,72.78803253173828,220.45504760742188,1.1373130083084106,3.444610118865967,179.25094604492188,0.09583193063735962,11.324488639831543,11.325695037841797
0,2,2,3,45.13847351074219,116.68051147460938,0.9974287722454733,2.5782994030003454,93.49300384521484,10.29497241973877,15.988408088684082,15.988846778869629
0,3,2,3,33.03520202636719,82.19965362548828,1.0323500633239746,2.568739175796509,69.43190002441406,38.086524963378906,22.617277145385742,22.616886138916016
0,4,2,3,25.212385177612305,49.59754180908203,1.1142405330610536,2.1919223839615753,48.20800018310547,32.90050506591797,31.976150512695312,31.973876953125
0,0,2,3,42.85139846801758,140.14271545410156,0.6695531010627747,2.189729928970337,116.49541473388672,0.11726785451173782,nan,nan
0,1,2,3,73.34197998046875,221.3291778564453,1.1459684371948242,3.458268404006958,180.59474182128906,0.08027344942092896,11.324490547180176,11.325689315795898
0,2,2,3,45.387210845947266,117.08500671386719,1.002925142759779,2.5872375694577476,93.55375671386719,9.24165153503418,15.988351821899414,15.988802909851074
0,3,2,3,32.878414154052734,82.83442687988281,1.027450442314148,2.588575839996338,70.34469604492188,36.251792907714844,22.617219924926758,22.616825103759766
0,4,2,3,25.331493377685547,50.789730072021484,1.1195044215589731,2.244610159285044,48.96279525756836,34.42506408691406,31.976030349731445,31.973766326904297
0,0,2,3,42.656044006347656,139.2302703857422,0.6665006875991821,2.1754729747772217,115.45938873291016,0.14099396765232086,nan,nan
0,1,2,3,72.36289978027344,218.9756317138672,1.1306703090667725,3.421494245529175,177.61599731445312,0.0864391028881073,11.324551582336426,11.325689315795898
0,2,2,3,44.88827133178711,114.73944854736328,0.9919000329515112,2.5354075667951728,91.29022216796875,10.497896194458008,15.988353729248047,15.988768577575684
0,3,2,3,32.356040954589844,81.481689453125,1.0111262798309326,2.5463027954101562,68.6219711303711,37.590179443359375,22.61719512939453,22.616769790649414
0,4,2,3,24.904766082763672,48.11124801635742,1.1006455613116826,2.126236857732135,48.43983840942383,34.407413482666016,31.97591781616211,31.973661422729492
0,0,2,3,42.341796875,137.15570068359375,0.661590576171875,2.1430578231811523,114.02593231201172,0.14553754031658173,nan,nan
0,1,2,3,72.25948333740234,217.1321563720703,1.1290544271469116,3.3926899433135986,176.53530883789062,0.08357053995132446,11.32460880279541,11.325703620910645
0,2,2,3,44.70336151123047,114.01487731933594,0.9878140645757741,2.5193966533954604,91.20573425292969,10.923694610595703,15.988362312316895,15.988750457763672
0,3,2,3,32.66686248779297,80.72968292236328,1.0208394527435303,2.5228025913238525,68.30378723144531,38.82455825805664,22.617176055908203,22.61672592163086
0,4,2,3,25.461782455444336,48.86613082885742,1.1252624397088344,2.1595982799646305,49.07493209838867,32.369388580322266,31.975807189941406,31.973560333251953
0,0,2,3,42.43955993652344,138.68795776367188,0.6631181240081787,2.166999340057373,115.18045806884766,0.1150042861700058,nan,nan
0,1,2,3,72.2622299194336,218.27154541015625,1.12909734249115,3.4104928970336914,178.33868408203125,0.0744098424911499,11.324661254882812,11.32573413848877
0,2,2,3,44.765323638916016,113.57711791992188,0.989183247096499,2.509723445900028,90.47109985351562,10.007102012634277,15.988371849060059,15.988749504089355
0,3,2,3,32.53057861328125,80.65531921386719,1.016580581665039,2.5204787254333496,67.90937805175781,37.18520736694336,22.61715316772461,22.61669158935547
0,4,2,3,24.941652297973633,47.33797073364258,1.102275717118387,2.092062507085562,48.23709487915039,32.99158477783203,31.975698471069336,31.973459243774414
0,0,2,3,42.52140808105469,138.0465087890625,0.6643970012664795,2.1569766998291016,114.3600845336914,0.121999092400074,nan,nan
0,1,2,3,72.5020980834961,217.6217041015625,1.1328452825546265,3.400339126586914,177.14508056640625,0.08732681721448898,11.324727058410645,11.325745582580566
0,2,2,3,44.860687255859375,114.10136413574219,0.9912905052283467,2.5213077600943383,91.44084167480469,10.388253211975098,15.988396644592285,15.988736152648926
0,3,2,3,32.38445281982422,80.16229248046875,1.0120141506195068,2.5050716400146484,68.21559143066406,36.44350814819336,22.617143630981445,22.61665153503418
0,4,2,3,25.260272979736328,48.4487419128418,1.1163568949121796,2.1411521216579583,48.461666107177734,33.97799301147461,31.975595474243164,31.973363876342773
0,0,2,3,42.56374740600586,139.45443725585938,0.6650585532188416,2.1789755821228027,115.99696350097656,0.1376742273569107,nan,nan
0,1,2,3,72.41742706298828,218.706787109375,1.131522297859192,3.4172935485839844,179.15603637695312,0.1033211424946785,11.324806213378906,11.325777053833008
0,2,2,3,45.056175231933594,113.42278289794922,0.9956102200259253,2.5063130915059206,91.28129577636719,10.651164054870605,15.988432884216309,15.988738059997559
0,3,2,3,32.69914245605469,79.68911743164062,1.021848201751709,2.4902849197387695,68.06665802001953,36.91237258911133,22.617137908935547,22.616621017456055
0,4,2,3,24.831411361694336,50.09050750732422,1.0974037100179217,2.2137085957190386,48.64423751831055,33.12940979003906,31.975492477416992,31.973268508911133
0,0,2,3,42.84013748168945,139.91351318359375,0.6693771481513977,2.1861486434936523,116.10142517089844,0.11778771877288818,nan,nan
0,1,2,3,72.82176971435547,220.57394409179688,1.1378401517868042,3.446467876434326,180.47396850585938,0.1000644862651825,11.324857711791992,11.325810432434082
0,2,2,3,44.57807159423828,115.38385009765625,0.9850455223907905,2.5496469638582755,92.14353942871094,9.88607406616211,15.988448143005371,15.988746643066406
0,3,2,3,32.46294021606445,82.15178680419922,1.0144668817520142,2.5672433376312256,69.36456298828125,37.50946044921875,22.61712074279785,22.616592407226562
0,4,2,3,25.56094741821289,48.31228256225586,1.1296449533106943,2.135121413398232,49.026981353759766,32.16301727294922,31.97538948059082,31.973176956176758
0,0,2,3,42.468509674072266,138.342041015625,0.6635704636573792,2.1615943908691406,115.03665924072266,0.10956393927335739,nan,nan
0,1,2,3,72.24331665039062,217.53733825683594,1.1288018226623535,3.3990209102630615,177.5433807373047,0.07168890535831451,11.324925422668457,11.32583999633789
0,2,2,3,44.74418640136719,113.8040771484375,0.9887161757213013,2.5147385836980365,90.9910888671875,12.288834571838379,15.988484382629395,15.988754272460938
0,3,2,3,32.55803680419922,80.28173065185547,1.0174386501312256,2.5088040828704834,68.29476928710938,34.800193786621094,22.61711311340332,22.616567611694336
0,4,2,3,24.894474029541016,48.34696578979492,1.100190712522553,2.1366542099848758,47.96807861328125,32.330501556396484,31.975292205810547,31.973087310791016
0,0,2,3,42.87611770629883,138.95074462890625,0.6699393391609192,2.17110538482666,115.3373031616211,0.1378771960735321,nan,nan
0,1,2,3,72.92872619628906,219.3223876953125,1.1395113468170166,3.426912307739258,179.1332244873047,0.07990270107984543,11.324978828430176,11.325865745544434
0,2,2,3,44.84431838989258,114.86698913574219,0.9909288009744261,2.5382258422613995,91.70101165771484,10.260964393615723,15.988504409790039,15.98875904083252
0,3,2,3,32.8408317565918,80.3687515258789,1.0262759923934937,2.511523485183716,68.17012786865234,35.34151840209961,22.617101669311523,22.61653709411621
0,4,2,3,25.20827293395996,48.5025634765625,1.1140587958502746,2.1435307212005195,49.54921340942383,33.635433197021484,31.975194931030273,31.972999572753906
0,0,2,3,42.75448226928711,139.34019470214844,0.6680387854576111,2.1771905422210693,115.49260711669922,0.0991881936788559,nan,nan
0,1,2,3,72.80481719970703,219.07188415527344,1.1375752687454224,3.4229981899261475,179.75758361816406,0.0812409445643425,11.325041770935059,11.325897216796875
0,2,2,3,44.9370231628418,114.69066619873047,0.9929773063994497,2.534329618997658,92.61642456054688,10.766552925109863,15.988533973693848,15.988770484924316
0,3,2,3,32.95414733886719,80.81609344482422,1.0298171043395996,2.525502920150757,69.10225677490234,39.13603210449219,22.617095947265625,22.616512298583984
0,4,2,3,24.52355194091797,48.99409484863281,1.0837981172627258,2.1652535440978222,49.32676696777344,33.10906982421875,31.9751033782959,31.972911834716797
0,0,2,3,42.65326690673828,139.6316375732422,0.6664572954177856,2.181744337081909,116.15333557128906,0.14524076879024506,nan,nan
0,1,2,3,73.05723571777344,218.80087280273438,1.14151930809021,3.4187636375427246,178.5778045654297,0.07967433333396912,11.325096130371094,11.325922012329102
0,2,2,3,45.2283821105957,114.56669616699219,0.9994154903905799,2.531590242431844,91.42391204833984,9.714481353759766,15.988566398620605,15.988779067993164
0,3,2,3,33.09086227416992,80.15693664550781,1.03408944606781,2.504904270172119,68.12773132324219,35.758243560791016,22.61708641052246,22.616485595703125
0,4,2,3,25.001850128173828,47.997310638427734,1.1049361104900917,2.121201489446842,50.135284423828125,33.912288665771484,31.97500991821289,31.972829818725586
0,0,2,3,42.987037658691406,139.07920837402344,0.6716724634170532,2.173112630844116,115.50214385986328,0.13146308064460754,nan,nan
0,1,2,3,72.9747543334961,217.1505584716797,1.1402305364608765,3.392977476119995,177.53506469726562,0.08689314126968384,11.325142860412598,11.325955390930176
0,2,2,3,44.70561218261719,113.17449951171875,0.987863797857017,2.5008267519415606,91.11833190917969,10.147815704345703,15.98858642578125,15.988790512084961
0,3,2,3,32.21870803833008,79.18032836914062,1.006834626197815,2.4743852615356445,67.90371704101562,33.095062255859375,22.61707305908203,22.6164608001709
0,4,2,3,25.31732749938965,46.800113677978516,1.1188783722711924,2.0682923588749937,49.25201416015625,31.277427673339844,31.97492027282715,31.972747802734375
0,0,2,3,42.627811431884766,139.3105010986328,0.6660595536231995,2.1767265796661377,115.67167663574219,0.13090237975120544,nan,nan
0,1,2,3,72.5816650390625,219.4742431640625,1.1340885162353516,3.4292850494384766,179.22494506835938,0.0980980321764946,11.325200080871582,11.325973510742188
0,2,2,3,44.80179977416992,115.11869812011719,0.9899892634274213,2.543787877565685,92.2286376953125,12.532776832580566,15.988616943359375,15.988791465759277
0,3,2,3,32.979122161865234,82.02098083496094,1.0305975675582886,2.5631556510925293,69.87750244140625,34.274192810058594,22.6170654296875,22.616432189941406
0,4,2,3,25.77047348022461,49.40688705444336,1.1389047845159317,2.1834965545946714,48.79528045654297,32.56486892700195,31.974834442138672,31.972667694091797
0,0,2,3,42.59537887573242,138.41883850097656,0.6655527949333191,2.162794351577759,114.61681365966797,0.12104868143796921,nan,nan
0,1,2,3,73.07453918457031,217.85003662109375,1.1417896747589111,3.40390682220459,177.22784423828125,0.07795689254999161,11.325233459472656,11.3259916305542
0,2,2,3,45.03046798706055,114.67239379882812,0.9950421648016954,2.533925852188924,91.9442138671875,10.673684120178223,15.988630294799805,15.988795280456543
0,3,2,3,32.902427673339844,81.6188735961914,1.0282008647918701,2.5505897998809814,69.6791000366211,33.31715774536133,22.617048263549805,22.616405487060547
0,4,2,3,25.342504501342773,48.217254638671875,1.1199910490718799,2.1309217328252124,48.64445114135742,32.70781326293945,31.974748611450195,31.97258949279785
0,0,2,3,42.92085266113281,139.75772094726562,0.6706383228302002,2.1837143898010254,115.93383026123047,0.14702413976192474,nan,nan
0,1,2,3,72.87199401855469,221.30392456054688,1.138624906539917,3.457873821258545,180.6582489013672,0.07950062304735184,11.325289726257324,11.326011657714844
0,2,2,3,45.27967071533203,115.49986267089844,1.0005488191470377,2.552210503772102,92.76338958740234,13.046422958374023,15.988663673400879,15.988799095153809
0,3,2,3,32.78679275512695,82.0992660522461,1.0245872735977173,2.5656020641326904,70.13079071044922,35.941925048828125,22.617040634155273,22.616376876831055
0,4,2,3,25.80108070373535,49.7297248840332,1.1402574454720404,2.1977641057525794,49.4332275390625,32.567874908447266,31.974666595458984,31.972515106201172
0,0,2,3,42.58515548706055,139.18374633789062,0.665393054485321,2.174746036529541,115.38520812988281,0.11799397319555283,nan,nan
0,1,2,3,72.23334503173828,218.52249145507812,1.1286460161209106,3.4144139289855957,178.265625,0.08541510999202728,11.3253173828125,11.326032638549805
0,2,2,3,44.7421760559082,114.08584594726562,0.9886717529429708,2.5209648533348537,91.78245544433594,11.151137351989746,15.988672256469727,15.988804817199707
0,3,2,3,32.51955795288086,80.41866302490234,1.0162361860275269,2.5130832195281982,68.84734344482422,36.039337158203125,22.617021560668945,22.616348266601562
0,4,2,3,25.12701416015625,49.831119537353516,1.1104676314760553,2.202245158686258,49.45504379272461,33.195777893066406,31.97458267211914,31.97243881225586
0,0,2,3,42.83716583251953,138.58139038085938,0.6693307161331177,2.1653342247009277,114.59125518798828,0.11523019522428513,nan,nan
0,1,2,3,72.46421813964844,216.35345458984375,1.1322534084320068,3.3805227279663086,175.50042724609375,0.10451748222112656,11.325348854064941,11.326041221618652
0,2,2,3,45.074462890625,111.00224304199219,0.9960143240094477,2.4528262119346853,87.9954833984375,9.045633316040039,15.988687515258789,15.988800048828125
0,3,2,3,32.898590087890625,77.52987670898438,1.028080940246582,2.4228086471557617,64.60920715332031,34.98195266723633,22.617002487182617,22.616313934326172
0,4,2,3,25.604969024658203,46.00779724121094,1.1315904518379571,2.0332765885447492,49.82811737060547,35.8692626953125,31.974502563476562,31.97236442565918
0,0,2,3,42.747257232666016,139.03604125976562,0.6679258942604065,2.172438144683838,115.17644500732422,0.12865032255649567,nan,nan
0,1,2,3,73.17214965820312,218.4918975830078,1.1433148384094238,3.413935899734497,178.0732879638672,0.08881375193595886,11.325379371643066,11.326059341430664
0,2,2,3,44.655826568603516,114.43689727783203,0.9867636808171856,2.528722065096981,91.63514709472656,10.602683067321777,15.988700866699219,15.988801956176758
0,3,2,3,32.45943832397461,81.70323944091797,1.0143574476242065,2.5532262325286865,69.91241455078125,35.30746841430664,22.616987228393555,22.616287231445312
0,4,2,3,25.679302215576172,49.84423065185547,1.1348755457982902,2.2028245935595856,49.36231994628906,33.7296028137207,31.974424362182617,31.9722957611084
0,0,2,3,42.69356155395508,138.54505920410156,0.6670868992805481,2.164766550064087,114.92015075683594,0.1030404195189476,nan,nan
0,1,2,3,72.21443939208984,218.19558715820312,1.1283506155014038,3.409306049346924,177.56228637695312,0.08760208636522293,11.325408935546875,11.32607650756836
0,2,2,3,44.909156799316406,113.95075225830078,0.9923615409427056,2.5179796763485243,91.56147766113281,10.513581275939941,15.988714218139648,15.98880672454834
0,3,2,3,32.93306350708008,80.76628875732422,1.0291582345962524,2.523946523666382,69.02861022949219,35.665802001953125,22.616968154907227,22.616260528564453
0,4,2,3,25.141393661499023,49.09510803222656,1.1111031216579026,2.1697177382920962,49.36041259765625,33.33650588989258,31.974346160888672,31.972225189208984
0,0,2,3,42.56997299194336,138.2570037841797,0.665155827999115,2.1602656841278076,114.53543090820312,0.10747010260820389,nan,nan
0,1,2,3,72.4847640991211,217.45651245117188,1.132574439048767,3.3977580070495605,176.65805053710938,0.07773914933204651,11.325448989868164,11.326091766357422
0,2,2,3,44.787254333496094,112.81719207763672,0.9896678515606773,2.4929312985163175,90.0345230102539,10.136112213134766,15.988733291625977,15.988808631896973
0,3,2,3,33.02972412109375,80.06963348388672,1.0321788787841797,2.50217604637146,68.15966796875,35.64600372314453,22.616954803466797,22.61623191833496
0,4,2,3,25.196796417236328,48.45069885253906,1.1135516006752946,2.1412386069911027,48.662906646728516,32.28139877319336,31.974271774291992,31.972156524658203
0,0,2,3,42.854248046875,139.90843200683594,0.6695976257324219,2.1860692501068115,115.68651580810547,0.11777304857969284,nan,nan
0,1,2,3,73.07009887695312,220.0988006591797,1.1417202949523926,3.4390437602996826,179.791748046875,0.10385970771312714,11.325471878051758,11.32610034942627
0,2,2,3,45.1060905456543,115.65499877929688,0.9967132030514554,2.555638559842584,92.67486572265625,11.650622367858887,15.988740921020508,15.988808631896973
0,3,2,3,32.86431121826172,82.77216339111328,1.0270097255706787,2.58663010597229,71.13091278076172,36.70994186401367,22.61693572998047,22.61620330810547
0,4,2,3,25.90847396850586,49.14633560180664,1.1450036020828522,2.1719816984067073,49.373043060302734,35.235923767089844,31.974199295043945,31.972089767456055
0,0,2,3,42.853397369384766,139.59750366210938,0.669584333896637,2.181210994720459,115.7818603515625,0.09977786242961884,nan,nan
0,1,2,3,73.11150360107422,219.51014709472656,1.1423672437667847,3.4298460483551025,178.8853302001953,0.07823977619409561,11.325523376464844,11.326117515563965
0,2,2,3,45.20945739746094,114.2854232788086,0.9989973093596547,2.5253749309756395,91.75043487548828,9.905708312988281,15.988771438598633,15.988812446594238
0,3,2,3,33.00504684448242,80.98420715332031,1.0314077138900757,2.5307564735412598,69.22919464111328,35.315616607666016,22.616928100585938,22.616180419921875
0,4,2,3,26.128089904785156,48.46835708618164,1.154709346945335,2.1420189980381306,49.96250915527344,32.52462387084961,31.9741268157959,31.972026824951172
0,0,2,3,42.94696044921875,140.9359130859375,0.671046257019043,2.2021236419677734,116.57357025146484,0.143241286277771,nan,nan
0,1,2,3,73.6326904296875,220.99620056152344,1.1505107879638672,3.4530656337738037,180.6910858154297,0.09591846168041229,11.325536727905273,11.326130867004395
0,2,2,3,45.01992416381836,115.80086517333984,0.9948091770231272,2.5588617822293034,93.07730102539062,11.548827171325684,15.988768577575684,15.988809585571289
0,3,2,3,32.6550407409668,83.14146423339844,1.0204700231552124,2.598170757293701,71.02704620361328,36.44746017456055,22.61690330505371,22.616146087646484
0,4,2,3,25.87627410888672,48.93519973754883,1.1435805558897303,2.1626507233211836,49.796173095703125,33.94964599609375,31.97405433654785,31.971961975097656
0,0,2,4,42.46990203857422,138.39315795898438,0.6635922193527222,2.162393093109131,116.43020629882812,0.17165587842464447,nan,nan
0,1,2,4,72.81705474853516,217.79714965820312,1.1377664804458618,3.403080463409424,177.07533264160156,0.11535105109214783,11.324606895446777,11.326519966125488
0,2,2,4,44.94594192504883,115.0188980102539,0.9931743850630866,2.5415825858642007,90.15642547607422,13.278816223144531,15.9885892868042,15.989163398742676
0,3,2,4,32.63109588623047,82.19039916992188,1.0197217464447021,2.5684499740600586,63.44868087768555,36.516929626464844,22.617412567138672,22.616329193115234
0,4,2,4,25.10513687133789,48.80712127685547,1.1095007827712153,2.1569904015661705,52.7810173034668,32.18833923339844,31.976295471191406,31.971933364868164
0,0,2,4,42.653404235839844,139.32571411132812,0.6664594411849976,2.176964282989502,118.1386947631836,0.17455995082855225,nan,nan
0,1,2,4,72.78803253173828,220.45504760742188,1.1373130083084106,3.444610118865967,178.25430297851562,0.12895770370960236,11.324488639831543,11.326456069946289
0,2,2,4,45.13847351074219,116.68051147460938,0.9974287722454733,2.5782994030003454,91.53921508789062,12.168846130371094,15.988408088684082,15.989066123962402
0,3,2,4,33.03520202636719,82.19965362548828,1.0323500633239746,2.568739175796509,64.26006317138672,36.90938949584961,22.617277145385742,22.61623764038086
0,4,2,4,25.212385177612305,49.59754180908203,1.1142405330610536,2.1919223839615753,52.06997299194336,31.400432586669922,31.976150512695312,31.97183609008789
0,0,2,4,42.85139846801758,140.14271545410156,0.6695531010627747,2.189729928970337,118.81412506103516,0.25518935918807983,nan,nan
0,1,2,4,73.34197998046875,221.3291778564453,1.1459684371948242,3.458268404006958,178.9785614013672,0.11890248209238052,11.324490547180176,11.326459884643555
0,2,2,4,45.387210845947266,117.08500671386719,1.002925142759779,2.5872375694577476,92.49697875976562,12.721034049987793,15.988351821899414,15.989036560058594
0,3,2,4,32.878414154052734,82.83442687988281,1.027450442314148,2.588575839996338,64.24530792236328,36.40493392944336,22.617219924926758,22.61618995666504
0,4,2,4,25.331493377685547,50.789730072021484,1.1195044215589731,2.244610159285044,52.296546936035156,33.303714752197266,31.976030349731445,31.971752166748047
0,0,2,4,42.656044006347656,139.2302703857422,0.6665006875991821,2.1754729747772217,117.31877899169922,0.1860663741827011,nan,nan
0,1,2,4,72.36289978027344,218.9756317138672,1.1306703090667725,3.421494245529175,176.62713623046875,0.12718625366687775,11.324551582336426,11.326525688171387
0,2,2,4,44.88827133178711,114.73944854736328,0.9919000329515112,2.5354075667951728,90.26849365234375,12.117618560791016,15.988353729248047,15.98906421661377
0,3,2,4,32.356040954589844,81.481689453125,1.0111262798309326,2.5463027954101562,63.65166091918945,36.74831008911133,22.61719512939453,22.616178512573242
